Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;4;0;1;1;1;0;1;1;Y;12;
Falco;4;7;1;0;0;0;0;1;0;N;3;
Aquila;4;8;0;1;1;1;0;0;1;Y;14;
Gheppio;4;2;0;1;0;1;0;1;0;N;1;
Condor;4;1;1;0;0;0;1;1;1;Y;10;
Gufo;4;0;1;0;1;0;1;1;1;N;7;
Sparviere;4;4;0;1;1;1;1;1;1;Y;14;
Civetta;4;5;1;1;0;1;1;1;1;N;-1;
Colomba;4;0;0;0;0;0;1;0;0;Y;11;
