Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;1;0;1;1;0;1;Y;9;
Falco;4;3;1;1;1;1;1;0;N;4;
Aquila;4;1;1;0;1;1;1;0;Y;13;
Gheppio;4;1;0;0;1;1;1;1;Y;9;
Condor;4;2;0;0;1;1;1;1;Y;14;
Gufo;4;1;0;1;1;0;1;1;Y;9;
Sparviere;4;0;1;0;1;0;0;1;N;8;
Civetta;4;4;1;1;1;1;0;1;N;5;
Colomba;4;5;1;0;0;1;0;1;N;4;
