Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;0;1;0;1;0;Y;12;
Falco;4;5;0;0;0;1;1;Y;16;
Aquila;4;7;0;1;1;1;1;Y;10;
Gheppio;4;3;1;0;1;0;1;N;4;
Condor;4;8;1;0;0;1;1;N;8;
Gufo;4;8;0;1;0;1;1;N;5;
Sparviere;4;5;0;0;1;0;1;Y;10;
Civetta;4;6;0;1;0;0;1;N;7;
Colomba;4;1;0;1;1;1;0;Y;15;
