Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;1;1;1;1;1;N;8;
Falco;4;4;0;0;1;1;1;1;Y;13;
Aquila;4;3;0;1;1;1;1;1;N;-1;
Gheppio;4;2;0;0;0;0;1;0;Y;20;
Condor;4;6;1;0;1;0;1;1;Y;9;
Gufo;4;0;0;1;0;0;1;0;Y;12;
Sparviere;4;2;0;0;1;1;1;1;Y;10;
Civetta;4;8;1;1;1;0;1;1;N;-1;
Colomba;4;4;1;1;1;1;1;1;N;-1;
