Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;1;1;0;0;1;1;1;1;N;8;
Falco;4;0;1;1;1;0;1;0;1;N;4;
Aquila;4;5;0;0;1;0;1;1;1;Y;9;
Gheppio;4;4;0;1;0;0;0;1;1;Y;10;
Condor;4;5;1;0;0;1;0;1;1;Y;9;
Gufo;4;4;1;0;0;0;1;1;1;Y;10;
Sparviere;4;8;0;0;0;1;1;1;1;Y;12;
Civetta;4;8;0;1;1;0;1;1;1;N;8;
Colomba;4;0;1;1;0;0;1;1;0;Y;13;
