Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;1;0;1;0;1;1;0;1;Y;20;
Falco;4;1;1;0;1;1;0;0;1;Y;9;
Aquila;4;5;0;1;1;1;1;1;1;Y;10;
Gheppio;4;1;0;0;1;1;1;1;1;Y;11;
Condor;4;8;0;1;1;1;1;1;1;Y;14;
Gufo;4;7;1;0;1;0;1;1;1;N;7;
Sparviere;4;7;1;0;0;0;1;1;1;Y;9;
Civetta;4;8;0;1;0;0;1;1;1;Y;16;
Colomba;4;2;0;0;1;1;1;0;1;Y;9;
