Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;0;0;1;1;1;1;Y;13;
Falco;4;7;1;1;1;1;0;1;Y;9;
Aquila;4;0;1;1;1;1;1;1;N;-1;
Gheppio;4;5;1;0;0;1;1;1;Y;10;
Condor;4;2;1;0;1;1;1;1;Y;9;
Gufo;4;0;0;1;1;1;0;1;Y;10;
Sparviere;4;6;0;0;0;1;1;1;Y;15;
Civetta;4;8;0;0;1;1;1;1;Y;17;
Colomba;4;4;1;1;1;1;0;1;N;5;
