Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;0;1;1;1;1;Y;14;
Falco;4;5;1;1;1;1;1;N;-1;
Aquila;4;1;1;1;0;1;1;N;-1;
Gheppio;4;3;1;1;0;1;1;Y;10;
Condor;4;3;0;1;0;1;1;Y;12;
Gufo;4;0;0;1;1;0;0;N;8;
Sparviere;4;5;1;1;1;1;0;N;6;
Civetta;4;0;0;1;1;0;1;Y;12;
Colomba;4;7;0;0;1;1;1;Y;12;
