Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;3;1;0;1;0;0;N;5;
Falco;4;8;0;0;1;1;1;Y;11;
Aquila;4;2;0;1;1;1;0;N;-1;
Gheppio;4;0;0;0;0;1;0;Y;10;
Condor;4;4;0;0;0;1;1;Y;10;
Gufo;4;2;1;1;0;1;1;N;-1;
Sparviere;4;2;1;0;0;0;1;Y;9;
Civetta;4;8;0;0;1;1;1;N;4;
Colomba;4;5;0;0;1;0;1;Y;9;
