Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;4;0;1;1;1;Y;9;
Falco;4;7;1;1;1;1;N;7;
Aquila;4;2;1;0;1;1;N;5;
Gheppio;4;4;0;1;1;1;Y;12;
Condor;4;1;1;0;1;1;N;5;
Gufo;4;8;0;1;1;1;Y;12;
Sparviere;4;4;0;1;1;1;Y;12;
Civetta;4;5;0;0;1;1;N;7;
Colomba;4;1;0;1;1;1;Y;9;
