Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;0;0;1;1;1;Y;15;
Falco;4;1;0;1;1;1;1;Y;10;
Aquila;4;4;1;0;0;1;1;N;8;
Gheppio;4;5;0;1;1;1;1;Y;10;
Condor;4;5;0;1;0;1;1;Y;11;
Gufo;4;1;1;0;0;1;1;N;8;
Sparviere;4;3;1;0;1;0;1;Y;11;
Civetta;4;8;0;1;1;1;1;Y;10;
Colomba;4;8;1;0;1;0;1;N;-1;
