Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;0;0;1;1;1;N;4;
Falco;4;8;1;0;0;0;1;Y;9;
Aquila;4;6;1;1;0;1;1;Y;10;
Gheppio;4;2;0;1;1;1;1;Y;10;
Condor;4;7;1;0;0;1;1;N;8;
Gufo;4;1;0;1;0;1;1;N;8;
Sparviere;4;3;0;1;0;0;1;N;6;
Civetta;4;1;0;1;0;1;1;Y;12;
Colomba;4;6;0;0;0;1;1;Y;10;
