Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;0;1;0;0;1;N;3;
Falco;4;3;1;0;0;1;N;6;
Aquila;4;4;0;1;1;1;Y;12;
Gheppio;4;4;0;0;1;1;Y;10;
Condor;4;4;0;1;0;1;Y;9;
Gufo;4;2;1;0;0;1;N;3;
Sparviere;4;2;0;1;1;1;Y;12;
Civetta;4;1;0;1;1;1;N;8;
Colomba;4;8;1;0;0;1;Y;9;
