Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;1;1;1;1;1;N;5;
Falco;4;5;0;0;1;1;1;Y;12;
Aquila;4;8;0;1;1;0;1;Y;11;
Gheppio;4;8;1;1;0;1;1;Y;14;
Condor;4;2;1;1;1;1;1;Y;9;
Gufo;4;5;0;1;1;1;1;N;6;
Sparviere;4;7;1;0;0;0;1;N;5;
Civetta;4;0;1;1;1;1;0;Y;10;
Colomba;4;2;0;0;1;1;1;Y;12;
