Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;4;0;1;0;1;Y;10;
Falco;4;3;0;1;1;1;N;5;
Aquila;4;2;0;1;1;1;Y;9;
Gheppio;4;6;1;1;1;1;N;7;
Condor;4;6;0;1;1;1;Y;9;
Gufo;4;1;1;1;1;1;N;7;
Sparviere;4;5;0;1;1;1;Y;9;
Civetta;4;6;0;1;1;1;N;5;
Colomba;4;0;0;1;1;1;Y;12;
