Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;3;1;0;1;0;1;0;N;1;
Falco;4;1;1;0;0;0;1;1;Y;14;
Aquila;4;5;0;1;1;0;1;0;N;4;
Gheppio;4;8;0;0;0;0;1;1;Y;13;
Condor;4;6;1;0;0;1;1;1;Y;10;
Gufo;4;8;1;1;0;0;1;1;Y;10;
Sparviere;4;0;1;0;1;0;0;0;Y;16;
Civetta;4;6;0;1;0;0;1;1;Y;11;
Colomba;4;8;1;0;1;1;1;1;N;-1;
