Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;0;0;1;1;0;1;1;Y;13;
Falco;4;8;1;0;0;1;0;1;1;N;5;
Aquila;4;0;0;0;0;1;0;0;1;Y;22;
Gheppio;4;0;0;1;0;0;0;1;1;N;8;
Condor;4;4;0;0;1;0;1;0;1;Y;11;
Gufo;4;7;0;1;0;0;1;1;1;Y;10;
Sparviere;4;2;1;1;1;0;1;1;1;N;-1;
Civetta;4;6;1;0;0;1;1;1;1;Y;12;
Colomba;4;4;0;0;0;1;1;1;0;N;6;
