Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;0;1;0;1;1;1;N;2;
Falco;4;4;0;0;1;0;1;0;Y;9;
Aquila;4;3;0;0;1;0;0;1;Y;9;
Gheppio;4;0;0;1;1;0;0;1;Y;15;
Condor;4;4;0;1;1;1;1;1;Y;9;
Gufo;4;2;0;1;0;0;1;1;N;4;
Sparviere;4;3;1;0;0;0;1;0;N;5;
Civetta;4;7;0;1;1;1;1;0;Y;14;
Colomba;4;0;0;0;0;0;1;0;N;7;
