Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;0;0;1;1;0;Y;16;
Falco;4;7;1;1;1;1;1;N;-1;
Aquila;4;2;1;0;0;1;1;Y;11;
Gheppio;4;5;1;1;1;1;1;Y;9;
Condor;4;1;0;1;1;1;1;Y;10;
Gufo;4;7;1;1;0;1;1;Y;10;
Sparviere;4;6;1;1;1;1;1;Y;9;
Civetta;4;6;0;1;1;0;1;N;3;
Colomba;4;5;1;0;0;1;1;Y;11;
