Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;1;0;1;1;Y;10;
Falco;4;6;0;1;0;1;1;Y;12;
Aquila;4;3;1;0;1;0;1;Y;15;
Gheppio;4;8;0;1;1;1;1;Y;14;
Condor;4;8;0;1;0;1;1;N;8;
Gufo;4;3;0;0;1;0;1;Y;13;
Sparviere;4;0;1;1;0;1;1;N;7;
Civetta;4;8;0;1;0;0;1;N;6;
Colomba;4;2;1;1;1;1;1;N;5;
