Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;1;1;1;1;0;N;-1;
Falco;4;7;0;1;1;0;Y;10;
Aquila;4;6;0;1;1;1;N;8;
Gheppio;4;1;0;1;1;1;Y;12;
Condor;4;4;0;1;1;1;N;5;
Gufo;4;0;0;1;1;0;Y;13;
Sparviere;4;5;0;1;1;1;N;5;
Civetta;4;8;1;0;1;0;Y;9;
Colomba;4;7;0;1;1;1;Y;12;
