Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;1;0;1;1;1;1;Y;14;
Falco;4;3;0;0;1;1;1;Y;11;
Aquila;4;4;1;0;0;0;1;N;5;
Gheppio;4;2;1;1;1;1;1;N;5;
Condor;4;1;1;1;1;0;1;N;2;
Gufo;4;5;1;0;0;1;0;Y;9;
Sparviere;4;1;0;1;0;1;1;Y;11;
Civetta;4;2;1;0;1;1;0;N;7;
Colomba;4;5;1;0;1;1;1;Y;11;
