Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;1;Y;13;
Falco;4;8;0;0;1;1;1;1;Y;14;
Aquila;4;3;0;1;0;0;1;1;Y;18;
Gheppio;4;6;1;0;1;0;1;1;Y;10;
Condor;4;4;1;0;0;0;0;0;Y;13;
Gufo;4;3;1;0;0;1;1;1;Y;10;
Sparviere;4;0;1;1;1;1;1;1;N;7;
Civetta;4;4;1;0;1;1;1;1;N;5;
Colomba;4;4;1;1;1;1;1;0;N;4;
