Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;0;0;1;1;1;Y;12;
Falco;4;5;1;0;0;0;1;Y;12;
Aquila;4;5;0;1;0;1;0;N;2;
Gheppio;4;6;0;1;1;1;1;Y;10;
Condor;4;8;1;0;1;1;1;N;7;
Gufo;4;7;1;1;0;1;1;N;7;
Sparviere;4;8;0;1;1;1;1;Y;10;
Civetta;4;4;1;0;0;0;0;N;4;
Colomba;4;8;0;0;1;1;0;Y;13;
