Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;5;0;1;0;0;1;1;1;Y;9;
Falco;4;8;0;1;0;0;0;0;1;Y;12;
Aquila;4;3;1;0;0;1;1;0;1;Y;9;
Gheppio;4;4;0;1;1;1;1;1;1;N;3;
Condor;4;5;0;1;0;0;1;1;1;Y;16;
Gufo;4;3;1;1;0;0;0;1;1;Y;10;
Sparviere;4;0;0;0;0;1;1;0;0;Y;19;
Civetta;4;2;0;1;1;1;0;1;1;N;7;
Colomba;4;4;1;0;1;0;1;1;1;N;0;
