Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;0;1;1;1;1;Y;14;
Falco;4;6;0;1;1;0;1;Y;11;
Aquila;4;0;1;1;1;0;0;N;8;
Gheppio;4;8;0;0;1;1;1;Y;9;
Condor;4;2;1;0;1;1;1;N;3;
Gufo;4;0;0;0;1;0;0;Y;14;
Sparviere;4;4;0;0;1;0;0;Y;14;
Civetta;4;6;1;1;1;1;0;N;-1;
Colomba;4;4;0;1;1;1;0;N;5;
