Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;6;0;1;1;1;1;Y;10;
Falco;4;4;1;0;0;0;1;N;6;
Aquila;4;5;1;1;1;0;1;N;6;
Gheppio;4;4;1;0;0;0;0;N;7;
Condor;4;5;0;0;1;1;1;N;3;
Gufo;4;1;0;1;1;1;1;Y;10;
Sparviere;4;0;0;0;0;1;1;Y;9;
Civetta;4;8;0;1;1;1;1;Y;14;
Colomba;4;1;1;0;0;0;1;Y;9;
