Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;0;1;1;1;0;Y;11;
Falco;4;3;0;1;0;0;1;N;5;
Aquila;4;2;1;1;0;0;0;N;6;
Gheppio;4;5;0;1;0;1;1;Y;12;
Condor;4;3;0;1;1;1;1;Y;10;
Gufo;4;2;1;1;1;0;1;N;7;
Sparviere;4;2;1;0;1;0;1;N;4;
Civetta;4;3;0;1;1;1;1;Y;14;
Colomba;4;6;1;0;0;0;1;Y;12;
