Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;1;0;0;1;1;Y;11;
Falco;4;6;1;1;1;1;1;Y;9;
Aquila;4;2;1;0;1;0;1;N;7;
Gheppio;4;6;1;0;1;1;1;Y;10;
Condor;4;1;1;1;1;1;1;N;-1;
Gufo;4;8;1;1;1;1;1;Y;9;
Sparviere;4;2;1;0;0;0;1;Y;16;
Civetta;4;1;0;1;1;1;1;Y;10;
Colomba;4;0;1;0;0;1;1;Y;15;
