Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;1;0;1;1;1;Y;10;
Falco;4;4;0;1;1;1;1;Y;10;
Aquila;4;3;0;1;1;1;1;Y;10;
Gheppio;4;2;0;1;1;1;1;Y;10;
Condor;4;7;1;0;1;1;1;Y;10;
Gufo;4;4;1;0;1;1;1;Y;10;
Sparviere;4;3;0;1;1;1;1;Y;10;
Civetta;4;6;1;0;1;1;1;Y;10;
Colomba;4;8;1;0;1;1;1;Y;10;
