Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;6;0;1;1;0;N;6;
Falco;4;1;1;1;1;1;N;7;
Aquila;4;2;1;1;1;1;N;3;
Gheppio;4;2;1;0;1;1;Y;12;
Condor;4;3;1;1;1;1;Y;11;
Gufo;4;7;0;1;1;1;Y;9;
Sparviere;4;1;0;0;1;1;Y;10;
Civetta;4;4;1;0;1;1;Y;12;
Colomba;4;4;1;1;1;1;N;7;
