Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;1;0;0;0;1;1;Y;18;
Falco;4;0;1;0;1;1;0;0;Y;14;
Aquila;4;7;1;0;0;0;1;1;N;4;
Gheppio;4;3;0;1;0;1;1;1;Y;10;
Condor;4;0;1;1;1;0;1;1;Y;9;
Gufo;4;0;1;0;1;0;0;1;Y;11;
Sparviere;4;1;1;1;0;1;1;1;Y;9;
Civetta;4;5;1;1;0;1;1;1;N;8;
Colomba;4;1;1;1;1;0;1;1;N;4;
