Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;5;1;1;0;1;1;1;N;8;
Falco;4;4;0;1;1;0;1;1;Y;9;
Aquila;4;6;1;0;0;1;0;1;N;7;
Gheppio;4;4;1;0;1;0;1;1;Y;10;
Condor;4;5;1;0;1;1;1;0;Y;10;
Gufo;4;5;1;0;1;1;0;1;Y;9;
Sparviere;4;5;0;0;1;1;1;0;N;7;
Civetta;4;6;1;0;1;0;1;1;Y;10;
Colomba;4;2;1;0;0;1;1;1;Y;10;
