Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;2;0;1;1;1;1;0;0;N;8;
Falco;4;3;1;0;1;1;1;1;0;Y;11;
Aquila;4;0;1;0;1;0;0;0;0;Y;11;
Gheppio;4;1;1;1;0;1;1;1;1;N;-1;
Condor;4;7;1;1;1;1;1;1;1;N;-1;
Gufo;4;8;0;0;0;1;1;1;0;Y;14;
Sparviere;4;0;0;0;0;1;1;1;1;Y;20;
Civetta;4;4;0;1;0;0;1;1;1;Y;16;
Colomba;4;5;0;1;1;0;1;1;0;N;5;
