Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;7;0;1;0;1;1;1;Y;9;
Falco;4;1;0;1;0;1;1;1;Y;9;
Aquila;4;8;0;1;1;0;1;1;N;5;
Gheppio;4;1;1;0;0;1;1;1;N;5;
Condor;4;0;0;0;0;1;1;1;N;6;
Gufo;4;3;1;0;1;0;1;1;Y;9;
Sparviere;4;5;0;0;0;0;1;1;Y;16;
Civetta;4;0;0;0;1;0;0;0;Y;13;
Colomba;4;8;1;0;0;0;1;1;Y;11;
