Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;0;1;0;1;1;Y;15;
Falco;4;7;0;1;1;1;1;Y;14;
Aquila;4;2;1;0;1;1;0;N;7;
Gheppio;4;5;1;0;1;1;1;Y;10;
Condor;4;2;0;1;1;1;1;Y;10;
Gufo;4;4;0;1;1;1;1;Y;10;
Sparviere;4;6;1;0;0;1;1;Y;11;
Civetta;4;6;0;1;1;1;0;Y;11;
Colomba;4;1;0;1;1;1;1;Y;10;
