Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;5;0;0;1;0;0;0;Y;10;
Falco;4;7;0;1;1;1;1;1;Y;13;
Aquila;4;4;0;0;1;1;0;1;Y;15;
Gheppio;4;0;0;0;0;1;0;1;Y;12;
Condor;4;7;0;1;1;0;1;0;N;7;
Gufo;4;2;0;0;1;1;1;1;Y;10;
Sparviere;4;8;0;1;1;1;1;1;Y;9;
Civetta;4;8;0;1;1;1;1;1;N;8;
Colomba;4;8;1;0;1;1;0;1;N;2;
