Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;N;7;
Falco;4;7;1;1;1;1;1;Y;9;
Aquila;4;4;1;0;0;1;1;Y;12;
Gheppio;4;5;1;1;0;1;1;Y;10;
Condor;4;6;0;1;1;1;1;Y;10;
Gufo;4;8;0;1;1;1;1;Y;10;
Sparviere;4;5;1;1;0;1;1;Y;14;
Civetta;4;3;1;0;0;1;1;Y;12;
Colomba;4;0;1;1;1;1;1;Y;9;
