Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;7;1;0;0;1;Y;9;
Falco;4;2;1;1;1;0;N;4;
Aquila;4;3;1;1;1;0;Y;12;
Gheppio;4;5;0;1;1;1;Y;9;
Condor;4;0;0;1;0;1;N;3;
Gufo;4;3;0;1;0;1;N;6;
Sparviere;4;8;1;1;0;1;Y;9;
Civetta;4;4;0;1;1;1;Y;9;
Colomba;4;4;0;1;0;1;Y;13;
