Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;1;0;0;1;1;1;N;8;
Falco;4;7;1;0;0;1;1;Y;11;
Aquila;4;3;0;1;0;1;1;Y;11;
Gheppio;4;0;1;1;1;1;1;N;-1;
Condor;4;7;0;0;0;1;1;Y;13;
Gufo;4;8;0;0;1;1;1;Y;11;
Sparviere;4;7;0;1;0;1;1;N;7;
Civetta;4;2;0;1;0;0;1;Y;9;
Colomba;4;3;1;0;1;0;1;N;7;
