Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;0;1;0;1;N;7;
Falco;4;8;1;0;1;1;1;N;6;
Aquila;4;5;1;1;0;1;1;Y;10;
Gheppio;4;6;1;0;0;1;1;N;7;
Condor;4;2;0;1;1;1;1;Y;14;
Gufo;4;5;0;1;1;1;1;Y;10;
Sparviere;4;1;0;0;0;0;1;Y;17;
Civetta;4;4;0;1;0;1;1;Y;11;
Colomba;4;5;0;1;1;0;1;N;7;
