Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;1;1;1;1;N;5;
Falco;4;7;1;0;0;1;1;Y;15;
Aquila;4;5;1;1;0;0;1;N;8;
Gheppio;4;0;1;0;1;0;1;Y;15;
Condor;4;5;1;1;1;0;1;Y;10;
Gufo;4;8;1;1;1;1;1;Y;9;
Sparviere;4;0;0;1;0;0;1;Y;9;
Civetta;4;0;1;1;0;1;1;N;7;
Colomba;4;1;1;0;1;1;1;N;6;
