Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;0;1;0;1;0;Y;13;
Falco;4;2;0;1;1;1;1;N;6;
Aquila;4;3;1;1;1;1;1;N;-1;
Gheppio;4;7;1;1;1;1;0;N;7;
Condor;4;3;1;1;1;1;1;Y;9;
Gufo;4;7;1;1;1;1;0;N;3;
Sparviere;4;8;1;0;0;1;0;Y;12;
Civetta;4;5;0;1;1;1;1;Y;14;
Colomba;4;3;0;0;0;1;1;Y;12;
