Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;1;1;0;1;1;1;N;6;
Falco;4;4;1;0;1;1;1;Y;10;
Aquila;4;5;0;1;0;1;1;Y;11;
Gheppio;4;1;0;0;1;1;1;Y;15;
Condor;4;2;1;1;1;1;1;N;-1;
Gufo;4;1;1;0;1;1;1;Y;10;
Sparviere;4;8;0;1;1;0;1;Y;11;
Civetta;4;7;0;0;1;1;1;Y;15;
Colomba;4;4;0;1;0;1;1;N;7;
