Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;0;1;1;1;1;N;-1;
Falco;4;3;0;1;1;1;Y;12;
Aquila;4;1;0;1;0;1;Y;9;
Gheppio;4;7;1;1;1;1;N;7;
Condor;4;7;1;1;1;1;N;7;
Gufo;4;6;0;1;1;1;Y;12;
Sparviere;4;1;0;1;0;1;Y;13;
Civetta;4;1;0;1;1;1;Y;12;
Colomba;4;1;1;0;1;1;N;8;
