Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;1;0;0;0;1;1;Y;11;
Falco;4;1;0;1;0;1;1;1;Y;9;
Aquila;4;3;0;0;1;1;1;1;N;6;
Gheppio;4;5;1;0;0;1;1;1;Y;13;
Condor;4;3;1;0;1;0;1;1;Y;17;
Gufo;4;6;1;1;0;0;1;1;Y;10;
Sparviere;4;6;0;0;1;0;1;1;Y;15;
Civetta;4;5;1;0;0;0;1;1;N;8;
Colomba;4;8;1;0;1;1;1;1;N;8;
