Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;0;0;0;0;0;1;1;0;N;5;
Falco;4;2;1;0;0;0;0;1;1;N;8;
Aquila;4;8;0;1;0;0;0;1;1;N;4;
Gheppio;4;5;0;1;0;0;1;1;0;Y;11;
Condor;4;3;0;0;1;0;1;1;1;Y;16;
Gufo;4;0;0;1;1;0;1;1;1;N;-1;
Sparviere;4;1;1;0;0;0;1;1;1;Y;10;
Civetta;4;5;1;0;0;0;1;1;1;Y;10;
Colomba;4;8;0;0;1;1;1;0;1;Y;9;
