Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;0;0;0;0;1;Y;11;
Falco;4;3;1;0;0;1;1;N;4;
Aquila;4;2;0;0;0;0;1;Y;11;
Gheppio;4;7;1;1;1;0;1;Y;10;
Condor;4;5;0;1;1;1;0;N;8;
Gufo;4;6;0;0;1;1;1;N;8;
Sparviere;4;6;1;0;1;1;1;N;3;
Civetta;4;4;0;1;1;1;1;Y;10;
Colomba;4;8;1;0;0;1;1;Y;12;
