Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;1;1;0;1;1;N;3;
Falco;4;3;1;0;0;1;1;N;8;
Aquila;4;1;0;0;0;1;1;Y;10;
Gheppio;4;8;0;0;0;1;1;Y;13;
Condor;4;1;0;1;1;1;1;N;6;
Gufo;4;6;0;0;0;1;1;Y;13;
Sparviere;4;3;1;0;1;0;1;N;7;
Civetta;4;4;0;1;1;1;1;Y;10;
Colomba;4;1;0;1;0;1;1;Y;11;
