Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;0;1;0;1;1;1;Y;10;
Falco;4;6;1;0;0;1;1;1;Y;10;
Aquila;4;5;1;1;0;0;1;0;Y;11;
Gheppio;4;0;1;0;0;1;0;1;Y;15;
Condor;4;5;1;0;1;1;1;1;N;8;
Gufo;4;7;1;1;1;1;1;1;N;7;
Sparviere;4;1;1;1;0;1;0;1;N;2;
Civetta;4;6;1;0;1;1;1;1;Y;12;
Colomba;4;5;0;1;0;1;1;1;Y;14;
