Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;0;0;1;0;1;Y;13;
Falco;4;5;0;0;1;1;0;Y;9;
Aquila;4;5;1;1;1;1;1;N;-1;
Gheppio;4;3;1;0;1;1;1;N;6;
Condor;4;5;1;0;1;1;1;Y;10;
Gufo;4;3;1;0;1;0;0;Y;9;
Sparviere;4;1;0;1;1;1;1;Y;10;
Civetta;4;4;1;1;1;1;1;N;-1;
Colomba;4;5;0;0;1;1;1;Y;15;
