Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;8;1;0;0;1;N;6;
Falco;4;6;0;1;1;1;Y;12;
Aquila;4;4;0;0;1;1;Y;10;
Gheppio;4;1;0;1;1;1;N;5;
Condor;4;7;0;1;1;1;N;8;
Gufo;4;8;0;1;1;1;Y;9;
Sparviere;4;8;0;1;1;1;Y;12;
Civetta;4;7;0;1;1;1;Y;9;
Colomba;4;7;1;0;1;1;N;5;
