Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;8;0;1;1;1;1;1;1;N;6;
Falco;4;1;0;0;0;0;0;1;1;Y;10;
Aquila;4;8;1;0;0;0;1;1;1;N;3;
Gheppio;4;0;0;1;0;1;0;0;0;Y;12;
Condor;4;8;1;0;0;0;1;1;1;Y;10;
Gufo;4;2;0;1;1;1;1;1;1;N;7;
Sparviere;4;5;1;0;1;1;0;1;1;N;7;
Civetta;4;8;0;1;0;1;0;1;1;Y;20;
Colomba;4;7;0;1;0;1;1;1;1;Y;11;
