Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;3;0;1;1;1;1;1;Y;12;
Falco;4;4;1;0;0;1;1;1;Y;10;
Aquila;4;5;0;1;1;1;0;1;Y;9;
Gheppio;4;8;1;1;1;0;0;1;Y;9;
Condor;4;6;0;1;1;1;1;1;N;8;
Gufo;4;2;1;0;1;1;1;1;Y;12;
Sparviere;4;8;1;0;0;0;1;1;N;7;
Civetta;4;4;0;0;0;1;1;1;Y;11;
Colomba;4;4;0;0;1;1;1;1;Y;13;
