Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;4;1;1;1;1;Y;11;
Falco;4;2;1;1;1;1;N;3;
Aquila;4;7;0;1;0;1;Y;9;
Gheppio;4;8;1;1;1;0;N;4;
Condor;4;1;0;1;1;0;Y;10;
Gufo;4;3;1;0;1;1;Y;12;
Sparviere;4;6;0;1;0;1;Y;10;
Civetta;4;6;0;1;1;1;N;5;
Colomba;4;7;0;0;0;1;Y;14;
