Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;5;0;1;0;1;Y;10;
Falco;4;4;0;0;1;1;Y;13;
Aquila;4;5;0;1;0;1;Y;10;
Gheppio;4;2;1;0;1;1;Y;12;
Condor;4;1;1;1;1;1;N;7;
Gufo;4;4;0;1;1;1;N;8;
Sparviere;4;1;1;1;1;1;Y;11;
Civetta;4;8;0;1;1;1;Y;9;
Colomba;4;7;1;1;1;1;N;7;
