Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;5;1;0;1;0;Y;9;
Falco;4;8;1;1;1;1;N;3;
Aquila;4;4;0;0;1;1;Y;13;
Gheppio;4;1;1;1;1;0;N;8;
Condor;4;8;1;1;1;1;Y;11;
Gufo;4;5;1;1;0;1;Y;12;
Sparviere;4;5;1;1;1;1;N;3;
Civetta;4;3;0;0;1;0;Y;14;
Colomba;4;4;1;1;0;1;N;4;
