Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;1;1;1;1;Y;9;
Falco;4;1;1;0;1;1;0;Y;15;
Aquila;4;7;1;0;1;1;1;N;6;
Gheppio;4;6;0;1;1;0;1;Y;15;
Condor;4;3;1;1;0;0;1;N;8;
Gufo;4;3;0;1;1;0;0;Y;13;
Sparviere;4;0;0;1;0;0;1;Y;10;
Civetta;4;8;0;1;1;1;0;N;8;
Colomba;4;8;1;1;0;1;0;N;4;
