Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;0;1;0;0;0;1;1;Y;18;
Falco;4;2;0;1;1;1;1;1;Y;12;
Aquila;4;2;0;1;1;0;0;1;N;7;
Gheppio;4;1;0;0;1;1;1;1;Y;10;
Condor;4;1;1;0;0;1;1;1;Y;13;
Gufo;4;3;1;0;1;1;0;1;N;6;
Sparviere;4;5;1;0;1;0;1;1;Y;14;
Civetta;4;8;1;0;0;1;1;1;Y;10;
Colomba;4;4;0;0;1;1;0;1;N;7;
