Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;1;0;0;1;N;8;
Falco;4;5;0;1;0;1;1;Y;15;
Aquila;4;2;0;1;0;0;1;Y;10;
Gheppio;4;5;0;1;0;1;0;N;8;
Condor;4;1;0;1;1;1;1;Y;14;
Gufo;4;7;0;1;0;1;0;Y;13;
Sparviere;4;8;1;0;1;0;1;N;4;
Civetta;4;4;0;0;1;0;1;Y;12;
Colomba;4;5;1;1;1;0;1;N;7;
