Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;1;0;0;0;1;0;N;2;
Falco;4;5;0;1;0;1;1;0;N;3;
Aquila;4;1;1;0;0;1;1;1;Y;10;
Gheppio;4;6;0;1;1;1;1;1;Y;16;
Condor;4;2;1;0;1;1;0;1;N;6;
Gufo;4;8;0;1;1;1;1;1;Y;12;
Sparviere;4;5;0;0;1;1;1;1;Y;9;
Civetta;4;8;1;0;0;0;1;1;N;8;
Colomba;4;5;0;1;1;1;1;0;Y;10;
