Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;0;1;0;1;1;Y;9;
Falco;4;4;0;0;1;1;1;1;Y;13;
Aquila;4;8;0;0;1;0;1;1;Y;12;
Gheppio;4;4;0;1;1;1;1;1;Y;16;
Condor;4;2;0;1;1;0;1;1;N;7;
Gufo;4;6;1;0;0;1;1;1;Y;10;
Sparviere;4;6;1;0;1;1;1;1;Y;12;
Civetta;4;4;1;1;1;0;1;1;Y;9;
Colomba;4;7;0;1;1;0;1;1;Y;9;
