Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;7;0;0;1;0;Y;10;
Falco;4;2;0;1;1;1;Y;12;
Aquila;4;4;1;0;1;1;N;8;
Gheppio;4;2;1;0;1;1;N;8;
Condor;4;5;0;1;1;1;Y;12;
Gufo;4;6;0;1;1;0;N;5;
Sparviere;4;2;1;0;0;1;Y;9;
Civetta;4;3;0;1;1;1;N;4;
Colomba;4;2;0;1;1;1;Y;12;
