Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;0;1;0;1;0;1;Y;9;
Falco;4;3;1;0;0;0;1;0;N;2;
Aquila;4;7;0;1;1;0;1;1;Y;13;
Gheppio;4;0;0;1;1;0;0;0;Y;13;
Condor;4;5;1;0;1;1;0;0;N;4;
Gufo;4;6;1;0;0;1;0;1;N;5;
Sparviere;4;8;0;1;1;1;1;1;N;8;
Civetta;4;5;0;0;1;1;1;1;Y;14;
Colomba;4;5;0;0;1;1;1;1;Y;10;
